loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
957,0,1,1,1.4398218958146511,0.7593805457115133,12,-1.2350548039992384,25300000,15600000,31700000,7000000,1
958,1,0,0,-1.0187467106202892,-0.711483560692221,12,0.07577248391575776,500000,1800000,5700000,2400000,0
959,0,1,1,-1.0187467106202892,-0.7888974610292596,14,-1.5366610826345473,2800000,3700000,6900000,2900000,1
960,1,0,1,1.6179790412084873,2.1417716231586317,2,1.1313944591393388,9500000,900000,32000000,9300000,0
961,1,0,1,0.5134047397667025,-0.1364088724742196,8,-1.3394569773729992,9600000,300000,17200000,8300000,1
962,4,0,1,-0.9474838524627548,-0.8552522327467212,18,1.6708056882371027,2700000,1600000,7600000,3200000,0
963,4,1,0,0.15709044897903002,-0.31335493038745077,6,0.8239880597610433,12900000,2700000,19800000,4300000,0
964,0,0,0,-0.02106669641480624,-0.08111322937633486,4,1.589603997835289,3000000,9300000,14100000,3900000,0
965,1,0,0,-0.840589565226453,-0.7778383324096827,16,0.528181901868721,2000000,3600000,8100000,2100000,0
966,3,1,1,1.2260333213420476,1.6772882211364,12,0.9399904746207774,12700000,3700000,20000000,4200000,0
967,1,0,0,-0.23485527088740973,-0.490300988300682,18,-1.6004624108074013,2200000,3300000,12700000,5400000,1
968,4,1,0,-1.6244810049593326,-1.4745634354430304,20,1.026992285765578,900000,300000,1300000,200000,0
969,0,0,0,1.154770463184513,0.6930257739940515,2,0.3599784003221065,6100000,12300000,24500000,10200000,0
970,2,1,1,0.3352475943728663,-0.23594103005041214,12,-0.8000457482752353,2100000,2500000,14600000,5600000,1
971,3,1,1,-0.37738098720247876,-0.5234783741594128,14,0.052572000943810926,2100000,6900000,11700000,4600000,0
972,5,0,1,-0.23485527088740973,-0.3797097021049125,20,-0.057630293172936546,900000,2700000,15500000,2300000,0
973,3,0,1,-0.23485527088740973,0.07371457129774242,18,1.0385925272515515,7200000,5400000,14900000,3600000,0
974,2,0,1,-1.125640997856591,-1.120671319616568,14,0.23817586471938562,1000000,900000,5500000,2400000,0
975,0,0,1,-0.02106669641480624,0.3612519154067431,12,0.8819892671909103,14600000,4000000,10500000,6500000,0
976,0,0,0,1.0478761759482114,0.9473857322443214,10,-1.7106647049241486,22200000,11600000,17200000,12000000,1
977,4,1,0,1.119139034105746,0.615611873657013,10,-0.3128356058643518,10800000,7000000,25000000,10600000,1
978,2,0,0,0.6915618851605387,1.0026813753422061,8,1.3517990473728339,13700000,4100000,26100000,9100000,0
979,2,1,0,-0.9474838524627548,-0.700424432072644,18,-1.0378506987376903,3200000,1500000,6700000,1400000,1
980,5,0,0,0.5490361688454698,0.4054884298850509,4,0.2265756232334122,3200000,1100000,25100000,4300000,0
981,3,0,0,-0.6624324198326168,-0.9105478758446061,20,0.7833872145601363,1500000,3700000,9200000,3100000,0
982,0,1,1,-0.8762209943052203,-1.0764348051382602,2,-1.2930560114291056,100000,4900000,6100000,2700000,1
983,3,1,0,0.6559304560817715,0.05159631405858853,20,-1.681664101209215,4500000,3600000,20400000,4800000,1
984,4,0,0,-0.09232955457234074,-0.12534974385464265,2,0.5513823848406679,11300000,1700000,15400000,4600000,0
985,1,1,1,-1.695743863116867,-1.540918207160492,4,-1.4206586677748132,700000,300000,800000,200000,0
986,1,1,1,-0.27048669996617697,-0.1142906152350657,12,-0.43463814146707264,2100000,1100000,14100000,5500000,1
987,5,1,0,-1.553218146801798,-1.4082086637255689,20,-1.565661686349481,1300000,700000,2500000,500000,1
988,5,0,0,1.5467161830509528,1.1796274332554373,14,0.14537393283159827,28200000,15400000,30800000,11100000,0
989,3,1,1,-1.5175867177230307,-1.352913020627684,10,0.25557622694834575,600000,500000,2900000,400000,0
990,5,1,0,-0.23485527088740973,-0.025817586278450114,4,1.5374029111484084,8200000,6200000,14900000,3500000,0
991,1,0,1,-0.127960983651108,-0.03687671489802706,6,0.3541782795791198,8500000,6000000,13600000,6400000,0
992,2,1,0,-0.9831152815415221,-1.120671319616568,8,1.647605205265156,1400000,1700000,6100000,1500000,0
993,5,0,1,1.2260333213420476,1.2791595908316298,10,1.1777954250832325,500000,16600000,24400000,9600000,0
994,2,0,0,0.9053504596331423,1.4561056487448611,12,1.1603950628542723,19700000,14800000,15600000,7800000,0
995,2,0,0,-0.6624324198326168,-0.28017754452871996,18,1.1371945798823255,6200000,3500000,9600000,2000000,0
996,4,1,0,-0.9474838524627548,-1.120671319616568,4,0.6731849204433888,1500000,2800000,6900000,1400000,0
997,0,0,1,-1.6244810049593326,-1.551977335780069,18,-0.7014436956444613,1500000,500000,1800000,600000,1
998,3,1,1,1.2260333213420476,1.4561056487448611,2,1.2183962702841395,25200000,4300000,18500000,10700000,0
999,0,0,1,1.3685590376571166,0.6377301308961668,18,-0.18523294951864414,18800000,700000,32700000,5300000,0
1000,0,0,0,-0.8049581361476857,-1.0543165478991063,8,1.4040001340597141,0,1300000,6100000,1900000,0
1001,3,1,1,-0.7693267070689185,-0.8994887472250291,4,1.1951957873121926,5700000,5600000,5900000,3000000,0
1002,1,0,1,-0.05669812549357349,0.28383801506970446,8,0.7079856449013091,9200000,7300000,16400000,3000000,0
1003,5,1,0,1.6179790412084873,0.615611873657013,14,-0.9160481631349695,25800000,9800000,31800000,8200000,1
1004,3,0,1,-0.6268009907538495,-0.5898331458768745,6,-1.3916580640598797,4500000,600000,11000000,4400000,1
1005,3,1,0,-0.8049581361476857,-1.0211391620403756,4,-0.805845869018222,1600000,400000,8900000,2800000,1
1006,2,0,0,0.9766133177906767,0.7814988029506672,10,0.7833872145601363,9700000,4600000,23000000,6900000,0
1007,4,0,1,-0.9118524233839875,-0.7446609465509518,12,0.9341903538777907,6300000,1300000,8400000,1600000,0
1008,0,0,0,-0.23485527088740973,-0.501360116920259,20,0.30777731363522615,6800000,4600000,16800000,5400000,0
1009,0,1,0,1.012244746869444,1.7325838642342848,4,0.7311861278732559,5000000,14600000,23800000,5500000,0
1010,1,0,0,1.3685590376571166,0.825735317428975,18,0.0989729668877046,8400000,15500000,27900000,11700000,0
1011,0,0,0,0.19272187805779725,-0.19170451557210436,2,-0.8116459897612087,3400000,4100000,14800000,4100000,1
1012,1,1,0,-1.3037981432504273,-1.3086765061493761,8,-1.7048645841811618,3200000,800000,2700000,800000,1
1013,5,0,1,-1.6244810049593326,-1.5187999499213383,4,-0.7478446615883549,500000,100000,1300000,300000,1
1014,1,0,1,0.01456473266396101,0.018418928199857684,4,0.1627742950605584,6900000,3300000,17600000,2700000,0
1015,3,0,0,1.6892418993660219,1.1575091760162834,10,-1.1364527513684644,24400000,6700000,37000000,11500000,1
1016,2,0,1,1.2616647504208147,0.7151440312332055,16,1.1835955458262193,15400000,300000,26800000,7100000,0
1017,3,1,0,-1.2325352850928928,-1.2423217344319144,20,1.1835955458262193,900000,2500000,3200000,800000,0
1018,1,1,1,-0.9118524233839875,-0.9326661330837599,2,-0.568040918555767,3400000,2600000,9400000,1400000,1
1019,0,0,0,1.58234761212972,0.825735317428975,6,1.5142024281764617,24700000,13200000,29000000,5600000,0
1020,2,1,1,-0.7336952779901512,-0.8110157182684135,14,-0.2606345191774714,6600000,2700000,9600000,1700000,0
1021,0,1,0,0.01456473266396101,-0.16958625833295046,18,-1.44385915074676,1700000,3700000,14400000,7600000,1
1022,2,1,1,0.9053504596331423,0.9363266036247444,6,-1.403258305545853,20200000,2900000,22100000,10900000,1
1023,5,0,0,1.3329276085783492,0.4054884298850509,14,1.3691994096017939,17300000,10100000,32700000,5400000,0
1024,4,1,1,-1.410692430486729,-1.352913020627684,4,-0.26643463992045807,2800000,1000000,4100000,1600000,0
1025,3,0,0,1.297296179499582,1.699406478375554,2,-0.9102480423919828,11800000,1800000,24600000,8100000,0
1026,5,1,0,0.37087902345163354,0.9363266036247444,4,0.7253860071302691,17400000,5100000,15600000,4800000,0
1027,2,1,1,-1.125640997856591,-0.8994887472250291,14,1.264797236228033,4800000,3500000,4500000,2100000,0
1028,1,1,0,1.724873328444789,2.6062550251808636,6,0.4063793662660002,19400000,12600000,35800000,6500000,0
1029,0,0,0,0.26398473621533175,0.6598483881353208,6,-1.0784515439385973,7900000,2400000,16000000,5600000,1
1030,2,1,1,1.58234761212972,2.4182498386480558,8,1.665005567494116,21800000,18300000,19200000,11700000,0
1031,3,0,1,1.012244746869444,1.2681004622120529,12,-1.1074521476535308,17100000,1400000,22500000,8700000,1
1032,1,1,1,-1.3394295723291945,-1.175966962714453,14,0.4585804529528806,2700000,2100000,3700000,1600000,0
1033,4,0,1,-1.553218146801798,-1.3860904064864148,18,-0.7072438163874479,600000,600000,2100000,300000,1
1034,3,0,0,-1.5888495758805652,-1.540918207160492,2,0.8819892671909103,1100000,500000,2300000,700000,0
1035,0,0,0,1.5467161830509528,1.9758846938649777,4,0.0931728461447179,15400000,5000000,25100000,7800000,0
1036,2,1,1,-0.4486438453600132,-0.2912366731482969,14,1.4040001340597141,3700000,6700000,14600000,5300000,0
1037,3,0,1,0.9766133177906767,1.234923076353322,20,1.3923998925737406,1200000,11300000,24100000,5300000,0
1038,3,0,1,0.9766133177906767,1.3897508770273994,6,-0.98564961205081,2000000,8000000,26100000,5300000,1
1039,4,1,0,-0.840589565226453,-0.8994887472250291,4,-1.44385915074676,1100000,2300000,8300000,2700000,1
1040,5,1,0,-1.5888495758805652,-1.4192677923451458,4,-1.467059633718707,0,0,1900000,200000,1
1041,3,1,1,1.0478761759482114,1.5114012918427457,10,-0.1388319835747505,18800000,7500000,16300000,11900000,0
1042,0,1,1,-0.37738098720247876,-0.4571236024419511,8,1.1545949421112855,4400000,6100000,14700000,4200000,0
1043,1,1,1,-0.6268009907538495,-0.479241859681105,2,-0.2896351228924049,6000000,3800000,11000000,4700000,0
1044,2,0,0,0.26398473621533175,-0.2027636441916813,4,1.6128044808072357,8400000,5400000,18600000,4500000,0
1045,3,0,1,-0.9474838524627548,-1.142789576855722,12,1.7114065334380097,6800000,300000,7300000,3300000,0
1046,4,1,0,0.9053504596331423,1.6109334494189382,6,0.01777127648589067,3200000,2900000,27800000,11000000,0
1047,2,1,1,-0.9118524233839875,-0.9105478758446061,12,-1.5946622900644145,5800000,1600000,6400000,3600000,1
1048,2,0,0,-0.6268009907538495,-0.36865057348533553,4,-1.2002540795413181,5700000,3700000,6800000,2600000,0
1049,3,0,0,1.6892418993660219,1.6772882211364,2,0.06997236317277106,10700000,4600000,32100000,5600000,0
1050,0,0,1,-1.4463238595654964,-1.2533808630514915,8,-0.27223476066344476,2500000,1000000,2100000,1300000,0
1051,0,1,1,-0.9118524233839875,-0.700424432072644,14,-1.2234545625132651,7300000,1400000,8500000,3600000,1
1052,0,0,0,-1.125640997856591,-0.921607004464183,4,1.0559928894805115,100000,3400000,4900000,2400000,0
1053,3,0,0,-0.698063848911384,-0.7336018179313748,12,-0.6202420052426473,8700000,5100000,12000000,2000000,1
1054,5,0,1,0.3352475943728663,-0.3575914448657586,2,0.1685744158035451,2500000,0,19200000,4200000,0
1055,5,1,0,0.5134047397667025,0.7151440312332055,10,-1.0494509402236638,1600000,10900000,22300000,6600000,1
1056,2,1,1,0.299616165294099,0.07371457129774242,2,-0.9044479216489961,14300000,4300000,20300000,5500000,1
1057,5,1,1,0.5134047397667025,0.07371457129774242,16,-1.7338651878960956,9200000,9900000,17400000,7100000,1
1058,0,0,1,-0.4486438453600132,-0.4350053452027972,20,-0.7014436956444613,1100000,6400000,12000000,5400000,1
1059,3,1,1,-0.7336952779901512,-0.4128870879636433,10,-1.0204503365087303,1800000,4200000,10900000,1500000,1
1060,0,0,0,-0.27048669996617697,0.19536498611308886,18,-0.7594449030743283,200000,5800000,12000000,6200000,1
1061,4,1,1,-0.555538132596315,-0.7557200751705287,2,1.7230067749239832,7900000,5500000,12600000,1800000,0
1062,3,1,0,-1.695743863116867,-1.6183321074975308,2,-0.7130439371304347,700000,200000,800000,400000,1
1063,3,1,1,-1.5888495758805652,-1.5187999499213383,16,-0.52744007335486,600000,300000,2400000,900000,1
1064,0,0,1,-1.5175867177230307,-1.4856225640626073,4,0.8819892671909103,2300000,1100000,3200000,400000,0
1065,0,1,1,0.19272187805779725,0.4386658157437818,14,1.5954041185782755,16700000,4700000,15100000,7700000,0
1066,2,1,1,-1.1612724269353583,-1.2754991202906454,4,-1.4902601166906537,3400000,1100000,6200000,1500000,1
1067,0,0,0,0.6202990270030043,0.6266710022765899,20,1.2705973569710198,16500000,11900000,26700000,8000000,0
1068,2,0,1,-0.30611812904494423,0.18430585749351192,2,-0.9682492498218499,3300000,0,14100000,3700000,0
1069,1,1,1,-1.7313752921956342,-1.6293912361171077,6,0.9747911990786977,300000,100000,600000,0,0
1070,2,0,1,1.2260333213420476,1.8431751504300542,6,0.6615846789574154,17000000,900000,26600000,5600000,0
1071,2,1,1,-0.8049581361476857,-0.5566557600181437,16,-0.3998374170091524,2900000,2900000,7200000,4100000,1
1072,0,0,1,-0.5199067035175478,-0.7225426893117979,6,-0.4114376584951258,3500000,3300000,11300000,5200000,1
1073,1,1,0,0.40651045253040075,0.48290233022208956,20,-0.8812474386770492,3300000,7100000,22400000,8000000,1
1074,1,0,0,-0.840589565226453,-0.5677148886377206,2,-0.0924310176308568,6500000,2700000,7700000,3400000,0
1075,1,0,0,0.6202990270030043,0.8589127032877059,4,-0.5738410392987536,3900000,9400000,17300000,4400000,0
1076,2,1,0,0.442141881609168,1.035858761200937,18,1.4388008585176344,10200000,3500000,18200000,8200000,0
1077,4,1,0,1.3329276085783492,0.4386658157437818,6,-0.08083077614488339,17600000,8800000,20600000,12400000,0
1078,1,0,0,0.299616165294099,-0.23594103005041214,2,-1.2408549247422251,16300000,5000000,12000000,3800000,1
1079,5,1,1,1.6892418993660219,2.5177819962242483,18,-1.7338651878960956,6700000,4900000,34300000,6200000,1
1080,2,0,0,-0.6268009907538495,-0.7557200751705287,6,0.30777731363522615,4700000,3100000,8300000,4600000,0
1081,4,0,1,-1.695743863116867,-1.6183321074975308,14,-0.8812474386770492,700000,100000,800000,100000,1
1082,1,1,1,-0.09232955457234074,-0.3907688307244894,16,0.5571825055836546,1400000,9400000,11800000,6500000,0
1083,1,0,0,0.869719030554375,1.4561056487448611,16,0.6209838337565085,9700000,1100000,16300000,6700000,0
1084,2,1,0,1.2616647504208147,0.7262031598527824,4,-0.9914497327937967,5500000,10800000,30900000,6000000,1
1085,4,1,0,1.3685590376571166,0.6598483881353208,6,0.18017465728951854,4200000,200000,25800000,6200000,0
1086,5,1,1,1.6179790412084873,1.5998743207993613,4,-0.8928476801630226,22900000,3500000,36600000,13200000,0
1087,0,0,1,0.9409818887119096,0.32807452954801225,18,0.609383592270535,6100000,5100000,23800000,6300000,0
1088,3,1,1,0.6915618851605387,0.0073597995802807325,2,0.6325840752424818,10300000,12500000,20700000,4000000,0
1089,4,1,1,0.9766133177906767,0.48290233022208956,14,0.8065876975320831,1900000,9000000,20400000,4400000,0
1090,3,0,0,0.01456473266396101,-0.4571236024419511,6,-1.5308609618915607,-100000,5800000,11600000,7500000,1
1091,4,0,0,1.5467161830509528,1.9316481793866698,4,1.7288068956669698,18200000,4000000,22000000,10200000,0
1092,4,1,1,-1.5888495758805652,-1.4413860495842996,6,-0.24323415694851125,1300000,1000000,2200000,300000,0
1093,3,0,0,0.01456473266396101,-0.2027636441916813,4,-0.06343041391592326,11200000,2700000,20200000,6100000,0
1094,2,0,1,-0.4486438453600132,-0.08111322937633486,2,-1.7338651878960956,2300000,1400000,7600000,2400000,1
1095,2,1,1,0.0858275908214955,0.6709075167548977,14,-0.48683922815395303,2200000,5000000,20900000,7700000,1
1096,5,1,0,-1.410692430486729,-1.2754991202906454,12,-1.6526634974942815,1300000,700000,3100000,1400000,1
1097,3,1,0,0.47777331068793527,-0.08111322937633486,10,-0.3128356058643518,10600000,10000000,21200000,5100000,1
1098,0,1,1,0.01456473266396101,-0.07005410075675791,14,-0.23743403620552453,11000000,1100000,12300000,6000000,0
1099,3,0,1,0.0858275908214955,0.19536498611308886,2,-1.4496592714897467,15800000,3100000,14300000,6800000,0
1100,1,0,0,0.5846675979242371,0.39442930126547393,8,-0.09823113837384351,9300000,4100000,17100000,6900000,0
1101,2,1,0,-0.37738098720247876,-0.6340696603551823,8,1.589603997835289,4400000,3700000,10200000,4800000,0
1102,2,1,1,-0.413012416281246,-0.3907688307244894,8,1.206796028798166,5800000,3100000,12900000,5000000,0
1103,1,0,1,-1.2325352850928928,-1.131730448236145,16,-0.6550427297005675,4300000,1100000,3900000,2000000,1
1104,3,0,0,-0.840589565226453,-0.8110157182684135,14,1.566403514863342,5400000,5300000,5700000,2100000,0
1105,3,0,0,-1.3037981432504273,-1.2533808630514915,8,1.3923998925737406,1700000,200000,5300000,1500000,0
1106,4,1,1,1.0478761759482114,0.4497249443633587,18,0.4759808151818407,2500000,8900000,19000000,5300000,0
1107,3,0,1,1.119139034105746,1.5224604204623227,10,0.39477912478002675,23800000,4500000,28700000,10900000,0
1108,5,0,1,-0.09232955457234074,-0.5345375027789898,8,1.050192768737525,4800000,6800000,11100000,4300000,0
1109,4,0,0,1.0835076050269785,0.4276066871242048,6,-1.304656252915079,4100000,14500000,19100000,11900000,1
1110,4,1,0,0.299616165294099,-0.025817586278450114,14,1.4910019452045147,2600000,9500000,16000000,3500000,0
1111,5,0,1,1.0835076050269785,1.8763525362887852,6,1.2937978399429666,18200000,1800000,24100000,6500000,0
1112,0,0,0,-1.3037981432504273,-1.120671319616568,8,0.49918129815378753,1800000,1900000,3200000,1500000,0
1113,1,0,0,-1.2325352850928928,-0.9769026475620677,2,0.7021855241583224,3000000,600000,5200000,900000,0
1114,4,0,0,-0.16359241272987524,-0.6340696603551823,18,-0.31863572660733847,800000,2400000,11500000,6300000,1
1115,1,1,0,-0.7693267070689185,-0.689365303453067,6,-0.4462383829530461,900000,5600000,9700000,1800000,1
1116,2,0,1,1.2616647504208147,1.0800952756792448,20,0.04097175945783751,13600000,7600000,31800000,5400000,0
1117,4,1,0,-0.4486438453600132,-0.025817586278450114,20,-0.9972498535367834,6500000,3500000,12200000,2500000,1
1118,0,1,0,1.119139034105746,0.5713753591787052,4,0.38317888329405336,13100000,10200000,25900000,7800000,0
1119,3,0,0,-0.6624324198326168,-0.5566557600181437,20,0.6035834715275483,3400000,4800000,9000000,3900000,0
1120,0,1,1,1.0835076050269785,0.9584448608638984,10,1.125594338396352,5400000,15500000,20700000,8800000,0
1121,1,0,1,1.6892418993660219,0.9031492177660136,12,-0.98564961205081,3200000,12600000,30500000,13900000,1
1122,0,1,0,-1.7313752921956342,-1.6183321074975308,20,0.08737272540173117,500000,200000,600000,200000,0
1123,0,1,0,0.5490361688454698,-0.1142906152350657,20,-1.3916580640598797,6800000,5100000,25400000,7800000,1
1124,0,1,0,1.4398218958146511,0.35019278678716614,14,-0.8232462312471821,6100000,9200000,34100000,10000000,1
1125,2,1,0,0.15709044897903002,0.5824344877982821,12,1.665005567494116,8800000,9400000,12300000,3300000,0
1126,4,1,0,0.7628247433180733,1.3565734911686684,8,0.7833872145601363,14100000,14200000,19400000,9500000,0
1127,1,1,0,-0.9474838524627548,-1.0543165478991063,16,-1.2814557699431322,3700000,600000,7200000,3400000,1
1128,4,0,0,1.6179790412084873,1.1464500473967065,20,-0.32443584735032516,4000000,11400000,23800000,11100000,1
1129,1,0,1,0.26398473621533175,0.17324672887393497,12,0.7021855241583224,1100000,9700000,17200000,7500000,0
1130,4,1,0,-0.9831152815415221,-1.0100800334207987,8,0.44118009072392045,6000000,400000,4800000,2200000,0
1131,1,1,0,-1.695743863116867,-1.540918207160492,4,-1.4960602374336405,800000,100000,1100000,200000,0
